Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
21539,ANDREI,BURCA,BURCA A.,15-04-1993,2023,387,97,4,1.00,,,,157,39.25,1,0.64%,0.25,125,79.62%,31.25,,,,114,28.50,2,1.75%,0.50,10,2.50,,,,,,14,3.50,16,4.00,4,28.57%,1.00,2,12.50%,0.50,1,0.25,,,,6,1.50,4,66.67%,1.00,46,11.50,25,54.35%,6.25,3,12.00%,0.75,8,32.00%,2.00,19,41.30%,4.75,12,63.16%,3.00,18,39.13%,4.50,10,55.56%,2.50,1,0.25,1,0.25,6,1.50,0.128,0.032,0.000,0.000,0.155,0.039,0.000,0.000,-0.088,-0.022,-0.128,-0.032,0.128,0.032,0.128,0.032,1,0.25,,,,1,100.00%,0.25,,,,1,0.88%,0.25,,,,,,,,,1,0.25,,,,,,,,,1,0.25,1,2.17%,0.25,1,0.25,,,,,,,,,,,,,,,,,,,,1,6.25%,0.25,4,28.57%,1.00,,,,,,,,,,,,,1,0.25,1,100.00%,0.25,,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20265,ALEXANDRU,CICALDAU,CICALDAU A.,08-07-1997,2023,23,23,,,,,,4,4.00,1,25.00%,1.00,2,50.00%,2.00,,,,4,4.00,,,,,,,,,,,2,2.00,,,,,,,,,,,,,,,,,,,4,4.00,2,50.00%,2.00,1,50.00%,1.00,2,100.00%,2.00,,,,,,,4,100.00%,4.00,2,50.00%,2.00,,,,,2,2.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16006,FLORINEL,COMAN,COMAN F.,10-04-1998,2023,124,62,2,1.00,1,50.00%,0.50,33,16.50,2,6.06%,1.00,22,66.67%,11.00,1,50.00%,0.50,31,15.50,4,12.90%,2.00,,,2,1.00,1,50.00%,0.50,9,4.50,5,2.50,3,33.33%,1.50,1,20.00%,0.50,1,0.50,,,,1,0.50,,,,11,5.50,6,54.55%,3.00,,,,4,66.67%,2.00,1,9.09%,0.50,,,,7,63.64%,3.50,4,57.14%,2.00,,,,,1,0.50,0.084,0.042,0.112,0.056,0.818,0.409,0.068,0.034,0.573,0.287,0.028,0.014,0.084,0.042,0.084,0.042,2,1.00,1,50.00%,0.50,1,50.00%,0.50,1,50.00%,0.50,2,6.45%,1.00,,,,,,,,,1,0.50,,,,,,,,,1,0.50,1,9.09%,0.50,1,0.50,,,1,100.00%,0.50,,,,1,0.50,1,100.00%,0.50,,,,,,,1,20.00%,0.50,4,44.44%,2.00,,,,,,,,,,,,,,,1,50.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19571,DENIS,DRAGUS,DRAGUS D.,06-07-1999,2023,302,76,2,0.50,1,50.00%,0.25,63,15.75,7,11.11%,1.75,40,63.49%,10.00,3,42.86%,0.75,90,22.50,7,7.78%,1.75,2,0.50,2,0.50,1,50.00%,0.25,40,10.00,6,1.50,15,37.50%,3.75,1,16.67%,0.25,6,1.50,2,33.33%,0.50,8,2.00,7,87.50%,1.75,72,18.00,21,29.17%,5.25,12,57.14%,3.00,33,157.14%,8.25,22,30.56%,5.50,7,31.82%,1.75,27,37.50%,6.75,8,29.63%,2.00,6,1.50,,,4,1.00,0.926,0.232,1.037,0.259,1.248,0.312,0.079,0.020,1.070,0.268,0.111,0.028,0.926,0.232,0.126,0.032,5,1.25,3,60.00%,0.75,4,80.00%,1.00,1,20.00%,0.25,10,11.11%,2.50,,,,,,,,,2,0.50,,,,,,,,,2,0.50,3,4.17%,0.75,3,0.75,1,0.25,1,33.33%,0.25,1,50.00%,0.25,4,1.00,1,25.00%,0.25,3,75.00%,0.75,2,66.67%,0.50,,,,16,40.00%,4.00,2,100.00%,0.50,1,20.00%,0.25,1,100.00%,0.25,1,100.00%,0.25,,,3,30.00%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.00%,0.25,1,100.00%,0.25,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23248,RADU,DRAGUSIN,DRAGUSIN R.,03-02-2002,2023,387,97,2,0.50,,,,123,30.75,1,0.81%,0.25,99,80.49%,24.75,,,,82,20.50,4,4.88%,1.00,9,2.25,,,,,,12,3.00,32,8.00,5,41.67%,1.25,6,18.75%,1.50,3,0.75,3,100.00%,0.75,6,1.50,3,50.00%,0.75,44,11.00,34,77.27%,8.50,5,14.71%,1.25,4,11.76%,1.00,9,20.45%,2.25,5,55.56%,1.25,19,43.18%,4.75,17,89.47%,4.25,1,0.25,2,0.50,6,1.50,0.111,0.028,0.149,0.037,0.000,0.000,0.000,0.000,-0.630,-0.158,0.038,0.010,0.111,0.028,0.019,0.005,2,0.50,1,50.00%,0.25,1,50.00%,0.25,1,50.00%,0.25,1,1.22%,0.25,,,,,,,,,,,,,,,,,,,,,6,13.64%,1.50,6,1.50,,,,,,,,,,,,,,,,,1,100.00%,0.25,1,3.13%,0.25,4,33.33%,1.00,,,,,,,,,,,,,,,1,100.00%,0.25,,,,,1,50.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11546,IANIS,HAGI,HAGI I.,22-10-1998,2023,203,51,2,0.50,,,,72,18.00,11,15.28%,2.75,49,68.06%,12.25,4,36.36%,1.00,70,17.50,3,4.29%,0.75,5,1.25,2,0.50,,,,14,3.50,5,1.25,1,7.14%,0.25,3,60.00%,0.75,7,1.75,6,85.71%,1.50,6,1.50,5,83.33%,1.25,40,10.00,19,47.50%,4.75,9,47.37%,2.25,11,57.89%,2.75,6,15.00%,1.50,1,16.67%,0.25,14,35.00%,3.50,7,50.00%,1.75,3,0.75,,,3,0.75,0.062,0.016,0.000,0.000,1.586,0.397,0.090,0.023,1.120,0.280,-0.062,-0.016,0.062,0.016,0.043,0.011,2,0.50,,,,1,50.00%,0.25,1,50.00%,0.25,4,5.71%,1.00,,,,,,,,,3,0.75,1,0.25,,,,,,,5,1.25,4,10.00%,1.00,4,1.00,1,0.25,,,,2,66.67%,0.50,1,0.25,1,100.00%,0.25,,,,,,,,,,,,,4,80.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16004,DENNIS,MAN,MAN D.,26-08-1998,2023,285,71,5,1.25,2,40.00%,0.50,81,20.25,20,24.69%,5.00,57,70.37%,14.25,9,45.00%,2.25,86,21.50,5,5.81%,1.25,3,0.75,4,1.00,2,50.00%,0.50,21,5.25,8,2.00,3,14.29%,0.75,4,50.00%,1.00,9,2.25,4,44.44%,1.00,7,1.75,5,71.43%,1.25,47,11.75,14,29.79%,3.50,7,50.00%,1.75,23,164.29%,5.75,12,25.53%,3.00,2,16.67%,0.50,17,36.17%,4.25,5,29.41%,1.25,1,0.25,,,5,1.25,0.777,0.194,1.675,0.419,3.124,0.781,0.511,0.128,2.532,0.633,0.898,0.225,0.777,0.194,0.450,0.113,6,1.50,4,66.67%,1.00,3,50.00%,0.75,3,50.00%,0.75,7,8.14%,1.75,2,50.00%,0.50,1,50.00%,0.25,,,6,1.50,,,,,,,,,8,2.00,1,2.13%,0.25,1,0.25,,,2,50.00%,0.50,3,50.00%,0.75,3,0.75,2,66.67%,0.50,1,33.33%,0.25,2,50.00%,0.50,2,25.00%,0.50,2,9.52%,0.50,2,66.67%,0.50,,,,,,,,,,,,1,14.29%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14394,MARIUS,MARIN,MARIN M.,30-08-1998,2023,318,79,3,0.75,1,33.33%,0.25,102,25.50,1,0.98%,0.25,88,86.27%,22.00,1,100.00%,0.25,71,17.75,,,,,,1,0.25,1,100.00%,0.25,11,2.75,18,4.50,1,9.09%,0.25,6,33.33%,1.50,,,,,,16,4.00,12,75.00%,3.00,46,11.50,20,43.48%,5.00,2,10.00%,0.50,9,45.00%,2.25,3,6.52%,0.75,1,33.33%,0.25,15,32.61%,3.75,10,66.67%,2.50,7,1.75,,,3,0.75,0.000,0.000,0.000,0.000,0.195,0.049,0.092,0.023,0.195,0.049,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,1,0.25,5,10.87%,1.25,5,1.25,,,,,,1,100.00%,0.25,3,0.75,2,66.67%,0.50,1,33.33%,0.25,,,,3,16.67%,0.75,,,,,,,,,,,,,,,,2,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18555,RAZVAN,MARIN,MARIN R.,23-05-1996,2023,378,95,6,1.50,,,,107,26.75,9,8.41%,2.25,90,84.11%,22.50,4,44.44%,1.00,105,26.25,3,2.86%,0.75,,,2,0.50,,,,19,4.75,9,2.25,8,42.11%,2.00,3,33.33%,0.75,7,1.75,2,28.57%,0.50,12,3.00,9,75.00%,2.25,44,11.00,13,29.55%,3.25,6,46.15%,1.50,18,138.46%,4.50,9,20.45%,2.25,2,22.22%,0.50,9,20.45%,2.25,3,33.33%,0.75,4,1.00,,,6,1.50,0.909,0.227,1.418,0.355,1.577,0.394,0.088,0.022,1.939,0.485,0.508,0.127,0.154,0.039,0.133,0.033,6,1.50,3,50.00%,0.75,1,16.67%,0.25,5,83.33%,1.25,4,3.81%,1.00,,,,,,,1,0.25,2,0.50,1,0.25,,,,,,,3,0.75,3,6.82%,0.75,3,0.75,1,0.25,2,66.67%,0.50,2,100.00%,0.50,2,0.50,1,50.00%,0.25,1,50.00%,0.25,1,33.33%,0.25,2,22.22%,0.50,6,31.58%,1.50,,,,2,33.33%,0.50,1,50.00%,0.25,2,100.00%,0.50,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.67%,0.25,1,50.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.25,,,,,,,,,,,,,,,,,,,,,
24459,VALENTIN,MIHAILA,MIHAILA V.,02-02-2000,2023,124,41,1,0.33,,,,34,11.33,4,11.76%,1.33,26,76.47%,8.67,3,75.00%,1.00,42,14.00,1,2.38%,0.33,2,0.67,,,,,,12,4.00,3,1.00,5,41.67%,1.67,,,,5,1.67,2,40.00%,0.67,2,0.67,2,100.00%,0.67,23,7.67,7,30.43%,2.33,5,71.43%,1.67,7,100.00%,2.33,3,13.04%,1.00,1,33.33%,0.33,11,47.83%,3.67,3,27.27%,1.00,1,0.33,1,0.33,3,1.00,0.170,0.057,0.359,0.120,0.736,0.245,0.000,0.000,0.906,0.302,0.190,0.063,0.170,0.057,0.143,0.048,4,1.33,1,25.00%,0.33,1,25.00%,0.33,3,75.00%,1.00,4,9.52%,1.33,,,,,,,,,,,,,,,,,,,,,1,4.35%,0.33,1,0.33,,,1,100.00%,0.33,,,,4,1.33,2,50.00%,0.67,2,50.00%,0.67,,,,,,,2,16.67%,0.67,2,100.00%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10238,VASILE,MOGOS,MOGOS V.,31-10-1992,2023,38,38,,,,,,7,7.00,,,,6,85.71%,6.00,,,,5,5.00,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,1,1.00,1,100.00%,1.00,7,7.00,3,42.86%,3.00,1,33.33%,1.00,2,66.67%,2.00,2,28.57%,2.00,,,,2,28.57%,2.00,2,100.00%,2.00,,,,,1,1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.29%,1.00,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24910,FLORIN,NITA,NITA F.,03-07-1987,2023,387,97,2,0.50,,,,132,33.00,1,0.76%,0.25,111,84.09%,27.75,,,,41,10.25,,,,,,1,0.25,,,,17,4.25,22,5.50,7,41.18%,1.75,,,,,,,,,,,,,,2,0.50,2,100.00%,0.50,,,,,,,2,100.00%,0.50,2,100.00%,0.50,,,,,,,,,4,1.00,6,1.50,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47.06%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4.25,13,3.25,21,5.25,14,66.67%,3.50,25,6.25,30,7.50,20,80.00%,5.00,26,86.67%,6.50,77,19.25,10,12.99%,2.50,30,38.96%,7.50,15,88.24%,3.75,2,11.76%,0.50,6,1.50,37,48.05%,9.25,10.753,2.688,4.753,1.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19572,DARIUS,OLARU,OLARU D.,03-03-1998,2023,34,17,1,0.50,,,,17,8.50,2,11.76%,1.00,14,82.35%,7.00,1,50.00%,0.50,14,7.00,2,14.29%,1.00,,,,,,,,1,0.50,,,1,100.00%,0.50,,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,1,100.00%,0.50,,,,,,,,2,1.00,0.000,0.000,0.000,0.000,0.324,0.162,0.000,0.000,0.324,0.162,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,1,0.50,,,,,,,,,,,,,,1,0.50,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,GEORGE,PUSCAS,PUSCAS G.,08-04-1996,2023,47,24,,,,,,13,6.50,,,,4,30.77%,2.00,,,,24,12.00,1,4.17%,0.50,2,1.00,,,,,,16,8.00,1,0.50,1,6.25%,0.50,1,100.00%,0.50,,,,,,,,,,,24,12.00,6,25.00%,3.00,6,100.00%,3.00,15,250.00%,7.50,14,58.33%,7.00,5,35.71%,2.50,6,25.00%,3.00,1,16.67%,0.50,4,2.00,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.50,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29474,BOGDAN,RACOVITAN,RACOVITAN B.,06-06-2000,2023,68,34,1,0.50,,,,27,13.50,,,,23,85.19%,11.50,,,,23,11.50,1,4.35%,0.50,2,1.00,,,,,,2,1.00,3,1.50,,,,,,,,,,,,2,1.00,2,100.00%,1.00,10,5.00,2,20.00%,1.00,,,,1,50.00%,0.50,3,30.00%,1.50,2,66.67%,1.00,4,40.00%,2.00,,,,1,0.50,,,2,1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.170,-0.085,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19590,ANDREI,RATIU,RATIU A.,20-06-1998,2023,382,95,4,1.00,1,25.00%,0.25,124,31.00,6,4.84%,1.50,101,81.45%,25.25,3,50.00%,0.75,70,17.50,3,4.29%,0.75,3,0.75,2,0.50,,,,15,3.75,20,5.00,7,46.67%,1.75,6,30.00%,1.50,8,2.00,3,37.50%,0.75,17,4.25,9,52.94%,2.25,47,11.75,22,46.81%,5.50,6,27.27%,1.50,13,59.09%,3.25,7,14.89%,1.75,2,28.57%,0.50,14,29.79%,3.50,8,57.14%,2.00,,,1,0.25,6,1.50,0.138,0.035,0.839,0.210,0.656,0.164,0.075,0.019,0.584,0.146,0.701,0.175,0.138,0.035,0.138,0.035,3,0.75,3,100.00%,0.75,2,66.67%,0.50,1,33.33%,0.25,4,5.71%,1.00,,,,,,,,,1,0.25,1,0.25,,,,,,,3,0.75,1,2.13%,0.25,1,0.25,,,1,33.33%,0.25,,,,1,0.25,,,,1,100.00%,0.25,2,66.67%,0.50,2,10.00%,0.50,8,53.33%,2.00,,,,,,,,,,,,,,,2,50.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19566,ADRIAN,RUS,RUS A.,18-03-1996,2023,28,14,,,,,,7,3.50,,,,3,42.86%,1.50,,,,2,1.00,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,4,2.00,3,75.00%,1.50,,,,1,33.33%,0.50,3,75.00%,1.50,2,66.67%,1.00,1,25.00%,0.50,1,100.00%,0.50,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29715,DEIAN,SORESCU,SORESCU D.,29-08-1997,2023,42,21,,,,,,16,8.00,1,6.25%,0.50,13,81.25%,6.50,,,,11,5.50,,,,,,,,,,,3,1.50,1,0.50,,,,,,,1,0.50,,,,,,,,,3,1.50,1,33.33%,0.50,,,,2,200.00%,1.00,1,33.33%,0.50,,,,1,33.33%,0.50,1,100.00%,0.50,,,,,,,0.000,0.000,0.000,0.000,0.188,0.094,0.000,0.000,0.188,0.094,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,1,0.50,,,,,,,,,,,,,,1,0.50,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
